Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Year,Month,M/Y,Ingreso Anual
C_CND_018074,2023-09-10,Eli,Male,650000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,Passenger,7606805,Middletown,2023,9,202309,Medio-Alto
C_CND_018118,2023-09-11,Benson,Male,345000,Buddy Storbeck's Diesel Service Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,06457-3834,Sedan,8416333,Middletown,2023,9,202309,Medio
C_CND_018156,2023-09-11,Adriel,Male,1200000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,25000,06457-3834,SUV,6249740,Middletown,2023,9,202309,Muy Alto
C_CND_018247,2023-09-12,Milan,Female,736500,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,06457-3834,Passenger,7057304,Middletown,2023,9,202309,Medio-Alto
C_CND_018277,2023-09-13,Gabriel,Male,951000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,06457-3834,Hatchback,6210556,Middletown,2023,9,202309,Alto
C_CND_018320,2023-09-14,Brayden,Male,13500,Buddy Storbeck's Diesel Service Inc,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hatchback,6588380,Middletown,2023,9,202309,Bajo
C_CND_018450,2023-09-17,Aurora,Male,260000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,8374497,Austin,2023,9,202309,Medio
C_CND_018458,2023-09-18,Jacqueline,Male,350000,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,06457-3834,SUV,8483899,Middletown,2023,9,202309,Medio
C_CND_018472,2023-09-18,Kevin,Male,1346000,Buddy Storbeck's Diesel Service Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25600,06457-3834,SUV,6178956,Middletown,2023,9,202309,Muy Alto
C_CND_018483,2023-09-18,Nicholas,Male,13500,Buddy Storbeck's Diesel Service Inc,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,06457-3834,Sedan,8366094,Middletown,2023,9,202309,Bajo
C_CND_018506,2023-09-18,Edison,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15001,06457-3834,Sedan,7260807,Middletown,2023,9,202309,Bajo
C_CND_018596,2023-09-19,Katie,Male,1635000,Buddy Storbeck's Diesel Service Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11500,06457-3834,Hatchback,6056625,Janesville,2023,9,202309,Muy Alto
C_CND_018637,2023-09-20,William,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,06457-3834,Sedan,7346074,Middletown,2023,9,202309,Bajo
C_CND_018663,2023-09-22,Emilie,Male,2210000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16001,06457-3834,Sedan,8792623,Middletown,2023,9,202309,Muy Alto
C_CND_018680,2023-09-22,Ryan,Male,625000,Buddy Storbeck's Diesel Service Inc,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Sedan,6521807,Middletown,2023,9,202309,Medio-Alto
C_CND_018712,2023-09-22,Hector,Male,1860000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,06457-3834,SUV,8648520,Middletown,2023,9,202309,Muy Alto
C_CND_018790,2023-09-23,Madison,Male,345000,Buddy Storbeck's Diesel Service Inc,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33001,06457-3834,Hatchback,8400495,Janesville,2023,9,202309,Medio
C_CND_018833,2023-09-24,Brian,Male,13500,Buddy Storbeck's Diesel Service Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,06457-3834,Hatchback,7534091,Middletown,2023,9,202309,Bajo
C_CND_018861,2023-09-25,Lou,Female,505000,Buddy Storbeck's Diesel Service Inc,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,06457-3834,Hatchback,7096582,Middletown,2023,9,202309,Medio-Alto
C_CND_018883,2023-09-25,Amadou,Male,590000,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,06457-3834,SUV,8449139,Middletown,2023,9,202309,Medio-Alto
C_CND_018925,2023-09-25,Jesse,Male,1211000,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Red,26100,06457-3834,SUV,8923402,Middletown,2023,9,202309,Muy Alto
C_CND_018966,2023-09-26,Winnie,Male,866000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,06457-3834,Hardtop,6782614,Middletown,2023,9,202309,Alto
C_CND_018972,2023-09-26,Hannah,Male,13500,Buddy Storbeck's Diesel Service Inc,Honda,Passport,Overhead Camshaft,Manual,Black,22000,06457-3834,Hardtop,8774635,Middletown,2023,9,202309,Bajo
C_CND_019039,2023-09-26,Blima,Male,13500,Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,06457-3834,SUV,7846157,Aurora,2023,9,202309,Bajo
C_CND_019051,2023-09-27,Erwan,Male,850000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000,06457-3834,Passenger,8269292,Middletown,2023,9,202309,Alto
C_CND_019054,2023-09-27,Angelina,Male,905000,Buddy Storbeck's Diesel Service Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,06457-3834,Hardtop,7290746,Middletown,2023,9,202309,Alto
C_CND_019070,2023-09-27,Liam,Male,1340000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Sedan,7871321,Middletown,2023,9,202309,Muy Alto
C_CND_019074,2023-09-27,Devorah,Male,550000,Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Black,21000,06457-3834,SUV,7134483,Janesville,2023,9,202309,Medio-Alto
C_CND_019209,2023-10-02,Freya,Male,1460000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,06457-3834,Passenger,8693353,Austin,2023,10,202310,Muy Alto
C_CND_019221,2023-10-03,Lea,Female,13500,Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,Hatchback,8239608,Middletown,2023,10,202310,Bajo
C_CND_019229,2023-10-03,Jayce,Male,1010000,Buddy Storbeck's Diesel Service Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,SUV,6538564,Middletown,2023,10,202310,Muy Alto
C_CND_019241,2023-10-03,John,Male,2100000,Buddy Storbeck's Diesel Service Inc,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,6002881,Middletown,2023,10,202310,Muy Alto
C_CND_019273,2023-10-04,Noel,Male,13500,Buddy Storbeck's Diesel Service Inc,Toyota,Sienna,Overhead Camshaft,Manual,Black,12001,06457-3834,Passenger,6503307,Middletown,2023,10,202310,Bajo
C_CND_019283,2023-10-04,Kylian,Male,1275000,Buddy Storbeck's Diesel Service Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27501,06457-3834,Hardtop,6507091,Aurora,2023,10,202310,Muy Alto
C_CND_019308,2023-10-06,Tomy,Male,565000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Sedan,6654311,Scottsdale,2023,10,202310,Medio-Alto
C_CND_019405,2023-10-10,Noel,Male,1325500,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34550,06457-3834,Sedan,8039327,Middletown,2023,10,202310,Muy Alto
C_CND_019583,2023-10-15,Hugo,Female,890000,Buddy Storbeck's Diesel Service Inc,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,06457-3834,SUV,8718863,Middletown,2023,10,202310,Alto
C_CND_019603,2023-10-15,Robert,Male,13500,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Red,31000,06457-3834,SUV,7767953,Middletown,2023,10,202310,Bajo
C_CND_019611,2023-10-15,Aaron,Male,680000,Buddy Storbeck's Diesel Service Inc,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,22000,06457-3834,SUV,6660269,Middletown,2023,10,202310,Medio-Alto
C_CND_019631,2023-10-15,Amrom,Male,752500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,06457-3834,SUV,8965282,Middletown,2023,10,202310,Alto
C_CND_019679,2023-10-17,Eulaine,Male,977000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,57001,06457-3834,Hardtop,8111420,Aurora,2023,10,202310,Alto
C_CND_019751,2023-10-21,Mathilde,Female,460000,Buddy Storbeck's Diesel Service Inc,BMW,328i,Overhead Camshaft,Manual,Black,69001,06457-3834,Sedan,7768768,Middletown,2023,10,202310,Medio
C_CND_019777,2023-10-21,Alex,Male,570500,Buddy Storbeck's Diesel Service Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16501,06457-3834,Sedan,8020367,Middletown,2023,10,202310,Medio-Alto
C_CND_019793,2023-10-21,Brayden,Male,2525000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49500,06457-3834,SUV,8332712,Middletown,2023,10,202310,Muy Alto
C_CND_019835,2023-10-21,Ema,Male,620000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,06457-3834,SUV,8803936,Scottsdale,2023,10,202310,Medio-Alto
C_CND_019903,2023-10-24,Vargoz,Male,565500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,06457-3834,SUV,7351041,Middletown,2023,10,202310,Medio-Alto
C_CND_019945,2023-10-27,Lucas,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,27000,06457-3834,Hardtop,6002071,Middletown,2023,10,202310,Bajo
C_CND_019973,2023-10-28,Alizee,Female,782000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,7589432,Middletown,2023,10,202310,Alto
C_CND_019995,2023-10-28,Carlos,Male,700500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14500,06457-3834,SUV,6835699,Middletown,2023,10,202310,Medio-Alto
C_CND_020033,2023-10-28,Elliot,Male,555000,Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,06457-3834,SUV,6048080,Middletown,2023,10,202310,Medio-Alto
C_CND_020085,2023-10-30,Theo,Male,415000,Buddy Storbeck's Diesel Service Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,SUV,7825567,Middletown,2023,10,202310,Medio
C_CND_020188,2023-11-03,Elias,Male,1650000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,SUV,7140889,Middletown,2023,11,202311,Muy Alto
C_CND_020227,2023-11-03,Iris,Male,1140000,Buddy Storbeck's Diesel Service Inc,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,Passenger,6308758,Middletown,2023,11,202311,Muy Alto
C_CND_020240,2023-11-03,Kassandra,Male,1500000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,06457-3834,Hardtop,6562204,Middletown,2023,11,202311,Muy Alto
C_CND_020255,2023-11-03,Lou - Ann,Female,1202000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41200,06457-3834,Sedan,7200418,Scottsdale,2023,11,202311,Muy Alto
C_CND_020292,2023-11-04,Reb,Male,1350000,Buddy Storbeck's Diesel Service Inc,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22001,06457-3834,SUV,7475755,Middletown,2023,11,202311,Muy Alto
C_CND_020399,2023-11-05,Ivan,Female,670000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,06457-3834,Passenger,6524843,Middletown,2023,11,202311,Medio-Alto
C_CND_020438,2023-11-05,Luca,Female,540000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,71001,06457-3834,SUV,6390704,Middletown,2023,11,202311,Medio-Alto
C_CND_020473,2023-11-06,Lily,Male,931000,Buddy Storbeck's Diesel Service Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Hardtop,8078143,Scottsdale,2023,11,202311,Alto
C_CND_020478,2023-11-06,Jayden,Male,1065000,Buddy Storbeck's Diesel Service Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22500,06457-3834,Hardtop,8115957,Austin,2023,11,202311,Muy Alto
C_CND_020541,2023-11-07,Jonathan,Male,1625000,Buddy Storbeck's Diesel Service Inc,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14500,06457-3834,Passenger,7076385,Middletown,2023,11,202311,Muy Alto
C_CND_020580,2023-11-07,Naftali,Male,880000,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,06457-3834,SUV,8205553,Middletown,2023,11,202311,Alto
C_CND_020590,2023-11-07,Erine,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,19000,06457-3834,Sedan,8564029,Janesville,2023,11,202311,Bajo
C_CND_020640,2023-11-10,Hilal,Male,1470000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24001,06457-3834,Sedan,6926473,Middletown,2023,11,202311,Muy Alto
C_CND_020693,2023-11-10,Pargaux,Male,445000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,06457-3834,Hatchback,8423017,Middletown,2023,11,202311,Medio
C_CND_020754,2023-11-10,Sam,Male,1340000,Buddy Storbeck's Diesel Service Inc,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Hatchback,6254364,Middletown,2023,11,202311,Muy Alto
C_CND_020780,2023-11-10,Gwenael,Male,1360000,Buddy Storbeck's Diesel Service Inc,Acura,TL,Overhead Camshaft,Manual,Black,21000,06457-3834,Hatchback,6703486,Janesville,2023,11,202311,Muy Alto
C_CND_020839,2023-11-11,Quentin,Male,1010800,Buddy Storbeck's Diesel Service Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43080,06457-3834,Sedan,6801020,Middletown,2023,11,202311,Muy Alto
C_CND_020894,2023-11-12,Enz,Male,13500,Buddy Storbeck's Diesel Service Inc,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,06457-3834,Hatchback,8929760,Middletown,2023,11,202311,Bajo
C_CND_020917,2023-11-12,Nicholas,Male,850000,Buddy Storbeck's Diesel Service Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,06457-3834,Passenger,6780667,Middletown,2023,11,202311,Alto
C_CND_020958,2023-11-12,Aurelien,Female,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Sedan,7776349,Scottsdale,2023,11,202311,Bajo
C_CND_021006,2023-11-13,Vincent,Male,1350000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,06457-3834,Hatchback,7981424,Middletown,2023,11,202311,Muy Alto
C_CND_021077,2023-11-14,Hersh,Male,930000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19001,06457-3834,SUV,7410946,Middletown,2023,11,202311,Alto
C_CND_021112,2023-11-15,Judith,Male,2400000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,19001,06457-3834,Sedan,6134984,Middletown,2023,11,202311,Muy Alto
C_CND_021134,2023-11-15,Lilian,Female,525000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,06457-3834,Passenger,6302130,Scottsdale,2023,11,202311,Medio-Alto
C_CND_021151,2023-11-17,Tyler,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,06457-3834,Passenger,7297424,Middletown,2023,11,202311,Bajo
C_CND_021161,2023-11-17,Alyssa,Female,551000,Buddy Storbeck's Diesel Service Inc,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,06457-3834,Passenger,7802537,Middletown,2023,11,202311,Medio-Alto
C_CND_021242,2023-11-19,Mateo,Male,660000,Buddy Storbeck's Diesel Service Inc,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9001,06457-3834,Passenger,8947678,Middletown,2023,11,202311,Medio-Alto
C_CND_021343,2023-11-20,Ari,Male,13500,Buddy Storbeck's Diesel Service Inc,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Sedan,6995886,Middletown,2023,11,202311,Bajo
C_CND_021381,2023-11-20,Marine,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,SUV,6761517,Middletown,2023,11,202311,Bajo
C_CND_021389,2023-11-20,Christine,Male,13500,Buddy Storbeck's Diesel Service Inc,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hatchback,8181615,Middletown,2023,11,202311,Bajo
C_CND_021404,2023-11-20,Luca,Male,1362500,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19250,06457-3834,SUV,7294677,Scottsdale,2023,11,202311,Muy Alto
C_CND_021505,2023-11-22,Chase,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,06457-3834,Hatchback,7823423,Middletown,2023,11,202311,Bajo
C_CND_021530,2023-11-22,Amandine,Male,600000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Sedan,8892768,Scottsdale,2023,11,202311,Medio-Alto
C_CND_021617,2023-11-24,Laura,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Black,85000,06457-3834,SUV,6122063,Middletown,2023,11,202311,Bajo
C_CND_021632,2023-11-24,Janice,Male,1405000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,06457-3834,Hatchback,6873628,Middletown,2023,11,202311,Muy Alto
C_CND_021688,2023-11-25,Amandine,Male,1700000,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,06457-3834,Hatchback,8696486,Middletown,2023,11,202311,Muy Alto
C_CND_021705,2023-11-25,Emmanuel,Male,1365000,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,Overhead Camshaft,Manual,Black,51501,06457-3834,Hatchback,8865112,Middletown,2023,11,202311,Muy Alto
C_CND_021732,2023-11-25,Maya,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,06457-3834,SUV,8711422,Middletown,2023,11,202311,Bajo
C_CND_021789,2023-11-26,Valentin,Male,13500,Buddy Storbeck's Diesel Service Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Hatchback,6825505,Middletown,2023,11,202311,Bajo
C_CND_021837,2023-11-27,Leo,Male,3250000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14001,06457-3834,Hatchback,7061086,Middletown,2023,11,202311,Muy Alto
C_CND_021894,2023-11-27,David,Female,645000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,06457-3834,Hatchback,6875492,Pasco,2023,11,202311,Medio-Alto
C_CND_021909,2023-11-28,Ian,Female,600000,Buddy Storbeck's Diesel Service Inc,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Black,9000,06457-3834,SUV,8815769,Middletown,2023,11,202311,Medio-Alto
C_CND_021935,2023-11-28,Tenzin,Male,615000,Buddy Storbeck's Diesel Service Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Hatchback,8760139,Middletown,2023,11,202311,Medio-Alto
C_CND_021996,2023-12-01,Addison,Male,1105000,Buddy Storbeck's Diesel Service Inc,Lexus,ES300,Overhead Camshaft,Manual,Black,34500,06457-3834,Hardtop,6435022,Middletown,2023,12,202312,Muy Alto
C_CND_022002,2023-12-01,Antoine,Male,1150000,Buddy Storbeck's Diesel Service Inc,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,06457-3834,Passenger,6947746,Middletown,2023,12,202312,Muy Alto
C_CND_022067,2023-12-01,Aleena,Male,13500,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hatchback,7692145,Middletown,2023,12,202312,Bajo
C_CND_022095,2023-12-01,Adriana,Female,1025000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,17500,06457-3834,Sedan,7364131,Greenville,2023,12,202312,Muy Alto
C_CND_022122,2023-12-02,Leo,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,7488881,Middletown,2023,12,202312,Bajo
C_CND_022129,2023-12-02,Chavy,Male,2160000,Buddy Storbeck's Diesel Service Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49000,06457-3834,Hardtop,7248539,Austin,2023,12,202312,Muy Alto
C_CND_022156,2023-12-02,Emma,Male,501000,Buddy Storbeck's Diesel Service Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,06457-3834,Hatchback,7822136,Middletown,2023,12,202312,Medio-Alto
C_CND_022187,2023-12-02,Valentin,Male,1076000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15601,06457-3834,Hardtop,8594926,Scottsdale,2023,12,202312,Muy Alto
C_CND_022205,2023-12-03,Matteo,Male,732000,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,06457-3834,Hardtop,7257797,Middletown,2023,12,202312,Medio-Alto
C_CND_022212,2023-12-03,Clotilde,Male,1600000,Buddy Storbeck's Diesel Service Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36001,06457-3834,Hatchback,7587644,Middletown,2023,12,202312,Muy Alto
C_CND_022247,2023-12-03,Ibrahima,Male,452000,Buddy Storbeck's Diesel Service Inc,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,06457-3834,Hardtop,6878067,Middletown,2023,12,202312,Medio
C_CND_022277,2023-12-03,Ines,Male,850000,Buddy Storbeck's Diesel Service Inc,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,06457-3834,SUV,7331654,Greenville,2023,12,202312,Alto
C_CND_022374,2023-12-05,Victor,Male,1400000,Buddy Storbeck's Diesel Service Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,Sedan,7168485,Middletown,2023,12,202312,Muy Alto
C_CND_022421,2023-12-06,Remi,Male,927500,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Black,36501,06457-3834,Sedan,6702942,Middletown,2023,12,202312,Alto
C_CND_022448,2023-12-06,Pinchas,Male,830000,Buddy Storbeck's Diesel Service Inc,Volvo,C70,Overhead Camshaft,Manual,Black,17000,06457-3834,Hatchback,7989650,Middletown,2023,12,202312,Alto
C_CND_022472,2023-12-06,Hana,Male,765000,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Hatchback,8874005,Middletown,2023,12,202312,Alto
C_CND_022476,2023-12-06,Lynne,Male,2200000,Buddy Storbeck's Diesel Service Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Hardtop,7864786,Scottsdale,2023,12,202312,Muy Alto
C_CND_022495,2023-12-06,Lucas,Male,960000,Buddy Storbeck's Diesel Service Inc,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28000,06457-3834,Hatchback,8576159,Greenville,2023,12,202312,Alto
C_CND_022546,2023-12-08,Maeline,Male,1550000,Buddy Storbeck's Diesel Service Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,SUV,8768220,Middletown,2023,12,202312,Muy Alto
C_CND_022574,2023-12-08,Brian,Male,910500,Buddy Storbeck's Diesel Service Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43501,06457-3834,Hardtop,6565919,Scottsdale,2023,12,202312,Alto
C_CND_022591,2023-12-09,Lilie,Female,835000,Buddy Storbeck's Diesel Service Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,06457-3834,SUV,7805366,Middletown,2023,12,202312,Alto
C_CND_022641,2023-12-09,Adonise,Male,1450000,Buddy Storbeck's Diesel Service Inc,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,6516082,Janesville,2023,12,202312,Muy Alto
C_CND_022669,2023-12-09,Tiphanie,Male,1200000,Buddy Storbeck's Diesel Service Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,06457-3834,Sedan,6546615,Greenville,2023,12,202312,Muy Alto
C_CND_022691,2023-12-10,Shmuel,Male,730000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,Passenger,7046352,Middletown,2023,12,202312,Medio-Alto
C_CND_022712,2023-12-10,Yann,Male,800000,Buddy Storbeck's Diesel Service Inc,Honda,Passport,Overhead Camshaft,Manual,Black,22000,06457-3834,Hardtop,8350417,Middletown,2023,12,202312,Alto
C_CND_022720,2023-12-10,Camille,Male,1725000,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Red,17500,06457-3834,SUV,7490166,Middletown,2023,12,202312,Muy Alto
